(1.02E-5,2.3E-6,4.434782608695652)
(21.3856144,2.6438062,8.088949333729529)
(86.2418667,10.5391417,8.183006657933065)
(194.9801821,23.7554291,8.207815623082135)
(347.3646616,30.855081,11.257940356727632)
(546.4527547,45.428713,12.028796736988784)
(796.7695026,55.1911372,14.436548022424152)
(1080.351708,71.5067433,15.108389197190581)
(1415.1910752,90.642972,15.61280531710721)
(1787.1997835,111.2881735,16.059206717953728)
(2207.3558216,138.6110106,15.92482308616831)
